Site,Survey,Interval,Species,Year,Total
Kessler_3B_4,3,2,TUTI,B,1
Kessler_3B_4,3,2,INBU,B,1
Kessler_3B_4,3,2,NOCA,B,1
Kessler_3B_4,3,2,PIWA,B,1
Kessler_3B_4,3,2,PRWA,B,1
Kessler_3B_4,3,2,EAWP,B,1
Kessler_3B_4,3,2,SUTA,B,1
Kessler_3B_4,3,2,BHNU,B,1
Kessler_3B_4,3,2,EATO,B,1
Kessler_3B_4,3,3,PIWA,B,1
Kessler_3B_4,3,3,EATO,B,1
Kessler_3B_4,3,3,NOCA,B,1
Kessler_3B_4,3,3,TUTI,B,1
Kessler_3B_4,3,3,INBU,B,1
Kessler_3B_4,3,3,EAWP,B,1
Kessler_3B_4,3,3,SUTA,B,1
Kessler_3B_4,3,3,PRWA,B,1
Kessler_3B_4,3,3,AMCR,B,1
Kessler_3B_4,3,4,CAWR,B,1
Kessler_3B_4,3,4,SUTA,B,1
Kessler_3B_4,3,4,PIWA,B,1
Kessler_3B_4,3,4,NOCA,B,1
Kessler_3B_4,3,4,TUTI,B,1
Kessler_3B_4,3,4,EAWP,B,1
Kessler_3B_4,3,4,AMCR,B,1
Kessler_3B_4,3,4,PRWA,B,1
Kessler_3B_4,3,4,MODO,B,1
Kessler_3B_4,3,4,INBU,B,1
Kessler_3B_4,3,4,YBCU,B,1
Kessler_3B_4,3,4,EATO,B,1
Bryson_2B_9,3,1,EATO,B,1
Bryson_2B_9,3,1,TUTI,B,1
Bryson_2B_9,3,1,EAWP,B,1
Bryson_2B_9,3,1,PIWA,B,1
Bryson_2B_9,3,1,CHSP,B,1
Bryson_2B_9,3,1,INBU,B,1
Bryson_2B_9,3,1,RHWO,B,1
Bryson_2B_9,3,1,AMCR,B,1
Bryson_2B_9,3,1,MODO,B,1
Bryson_2B_9,3,1,NOCA,B,1
Bryson_2B_9,3,2,TUTI,B,1
Bryson_2B_9,3,2,CHSP,B,1
Bryson_2B_9,3,2,NOCA,B,1
Bryson_2B_9,3,2,AMCR,B,1
Bryson_2B_9,3,2,EAWP,B,1
Bryson_2B_9,3,2,PIWA,B,1
Bryson_2B_9,3,2,EATO,B,1
Bryson_2B_9,3,2,INBU,B,1
Bryson_2B_9,3,2,MODO,B,1
Bryson_2B_9,3,3,TUTI,B,1
Bryson_2B_9,3,3,EAWP,B,1
Bryson_2B_9,3,3,NOCA,B,1
Bryson_2B_9,3,3,PIWA,B,1
Bryson_2B_9,3,3,CAWR,B,1
Bryson_2B_9,3,3,CACH,B,1
Bryson_2B_9,3,3,CHSP,B,1
Bryson_2B_9,3,3,AMCR,B,1
Bryson_2B_9,3,4,TUTI,B,1
Bryson_2B_9,3,4,CAWR,B,1
Bryson_2B_9,3,4,PIWA,B,1
Bryson_2B_9,3,4,CHSP,B,1
Bryson_2B_9,3,4,MODO,B,1
Bryson_2B_9,3,4,NOCA,B,1
Bryson_2B_9,3,4,BHCO,B,1
Bryson_2B_9,3,4,EAWP,B,1
Burnett_1B_5,3,1,EABL,B,1
Burnett_1B_5,3,1,NOCA,B,1
Burnett_1B_5,3,1,SUTA,B,1
Burnett_1B_5,3,1,WHIP,B,1
Burnett_1B_5,3,1,TUTI,B,1
Burnett_1B_5,3,2,NOCA,B,1
Burnett_1B_5,3,2,SUTA,B,1
Burnett_1B_5,3,2,TUTI,B,1
Burnett_1B_5,3,2,WHIP,B,1
Burnett_1B_5,3,2,MODO,B,1
Burnett_1B_5,3,3,NOCA,B,1
Burnett_1B_5,3,3,SUTA,B,1
Burnett_1B_5,3,3,AMCR,B,1
Burnett_1B_5,3,3,PIWA,B,1
Burnett_1B_5,3,3,TUTI,B,1
Burnett_1B_5,3,3,INBU,B,1
Burnett_1B_5,3,4,NOCA,B,1
Burnett_1B_5,3,4,TUTI,B,1
Burnett_1B_5,3,4,PIWA,B,1
Burnett_1B_5,3,4,MODO,B,1
Burnett_1B_5,3,4,INBU,B,1
Mills_1B_45,3,1,NOCA,B,1
Mills_1B_45,3,1,ACFL,B,1
Mills_1B_45,3,1,CAWR,B,1
Mills_1B_45,3,1,INBU,B,1
Mills_1B_45,3,1,HOWA,B,1
Mills_1B_45,3,1,WOTH,B,1
Mills_1B_45,3,1,RBWO,B,1
Mills_1B_45,3,2,HOWA,B,1
Mills_1B_45,3,2,AMCR,B,1
Mills_1B_45,3,2,INBU,B,1
Mills_1B_45,3,2,GCFL,B,1
Mills_1B_45,3,2,PIWA,B,1
Mills_1B_45,3,2,BGGN,B,1
Mills_1B_45,3,2,AMGO,B,1
Mills_1B_45,3,2,ACFL,B,1
Mills_1B_45,3,2,TUTI,B,1
Mills_1B_45,3,3,HOWA,B,1
Mills_1B_45,3,3,INBU,B,1
Mills_1B_45,3,3,ACFL,B,1
Mills_1B_45,3,3,TUTI,B,1
Mills_1B_45,3,3,NOCA,B,1
Mills_1B_45,3,3,RBWO,B,1
Mills_1B_45,3,3,AMGO,B,1
Mills_1B_45,3,3,AMCR,B,1
Mills_1B_45,3,3,PIWA,B,1
Mills_1B_45,3,4,INBU,B,1
Mills_1B_45,3,4,TUTI,B,1
Mills_1B_45,3,4,CAWR,B,1
Mills_1B_45,3,4,ACFL,B,1
Mills_1B_45,3,4,AMCR,B,1
Mills_1B_45,3,4,BGGN,B,1
Mills_1B_45,3,4,RBWO,B,1
Mills_1B_45,3,4,NOCA,B,1
Mills_1B_45,3,4,PIWA,B,1
Mills_1B_45,3,4,HOWA,B,1
Mills_1B_45,3,4,EATO,B,1
Shealy_2B_3,3,1,AMCR,B,1
Shealy_2B_3,3,1,SUTA,B,1
Shealy_2B_3,3,1,EATO,B,1
Shealy_2B_3,3,1,NOCA,B,1
Shealy_2B_3,3,1,MODO,B,1
Shealy_2B_3,3,1,CHSP,B,1
Shealy_2B_3,3,1,CAWR,B,1
Shealy_2B_3,3,1,EABL,B,1
Shealy_2B_3,3,1,TUTI,B,1
Shealy_2B_3,3,1,RHWO,B,1
Shealy_2B_3,3,1,EAWP,B,1
Shealy_2B_3,3,2,EABL,B,1
Shealy_2B_3,3,2,EAWP,B,1
Shealy_2B_3,3,2,AMCR,B,1
Shealy_2B_3,3,2,SUTA,B,1
Shealy_2B_3,3,2,TUTI,B,1
Shealy_2B_3,3,2,CAWR,B,1
Shealy_2B_3,3,2,CHSP,B,1
Shealy_2B_3,3,2,DOWO,B,1
Shealy_2B_3,3,3,CAWR,B,1
Shealy_2B_3,3,3,EABL,B,1
Shealy_2B_3,3,3,NOCA,B,1
Shealy_2B_3,3,3,TUTI,B,1
Shealy_2B_3,3,3,CHSP,B,1
Shealy_2B_3,3,3,AMCR,B,1
Shealy_2B_3,3,3,EAWP,B,1
Shealy_2B_3,3,3,SUTA,B,1
Shealy_2B_3,3,3,EATO,B,1
Shealy_2B_3,3,4,TUTI,B,1
Shealy_2B_3,3,4,CAWR,B,1
Shealy_2B_3,3,4,EATO,B,1
Shealy_2B_3,3,4,OVEN,B,1
Shealy_2B_3,3,4,AMCR,B,1
Shealy_2B_3,3,4,NOCA,B,1
Shealy_2B_3,3,4,SUTA,B,1
Shealy_2B_3,3,4,CHSP,B,1
Shealy_2B_3,3,4,EAWP,B,1
Shealy_2B_3,3,4,BHCO,B,1
Shealy_2B_3,3,4,YBCH,B,1
Shealy_2B_3,3,4,BLJA,B,1
Kemp_1B_1,3,1,AMCR,B,1
Kemp_1B_1,3,1,NOMO,B,1
Kemp_1B_1,3,1,EATO,B,1
Kemp_1B_1,3,1,BLJA,B,1
Kemp_1B_1,3,1,WEVI,B,1
Kemp_1B_1,3,1,NOBO,B,1
Kemp_1B_1,3,1,RBWO,B,1
Kemp_1B_1,3,1,NOCA,B,1
Kemp_1B_1,3,1,RHWO,B,1
Kemp_1B_1,3,1,AMGO,B,1
Kemp_1B_1,3,1,CHSP,B,1
Kemp_1B_1,3,2,EAWP,B,1
Kemp_1B_1,3,2,AMGO,B,1
Kemp_1B_1,3,2,NOMO,B,1
Kemp_1B_1,3,2,RHWO,B,1
Kemp_1B_1,3,2,CHSP,B,1
Kemp_1B_1,3,2,AMCR,B,1
Kemp_1B_1,3,2,YBCU,B,1
Kemp_1B_1,3,2,EATO,B,1
Kemp_1B_1,3,3,AMCR,B,1
Kemp_1B_1,3,3,RHWO,B,1
Kemp_1B_1,3,3,YBCU,B,1
Kemp_1B_1,3,3,PIWA,B,1
Kemp_1B_1,3,3,NOMO,B,1
Kemp_1B_1,3,3,ACFL,B,1
Kemp_1B_1,3,3,BGGN,B,1
Kemp_1B_1,3,3,AMGO,B,1
Kemp_1B_1,3,3,CAWR,B,1
Kemp_1B_1,3,3,RBWO,B,1
Kemp_1B_1,3,4,AMCR,B,1
Kemp_1B_1,3,4,TUTI,B,1
Kemp_1B_1,3,4,CAWR,B,1
Kemp_1B_1,3,4,NOBO,B,1
Kemp_1B_1,3,4,NOMO,B,1
Kemp_1B_1,3,4,RBWO,B,1
Kemp_1B_1,3,4,ACFL,B,1
Kemp_1B_1,3,4,NOCA,B,1
Kemp_1B_1,3,4,MODO,B,1
Kemp_1B_1,3,4,GCFL,B,1
Kemp_1B_1,3,4,PIWA,B,1
Mills_0B_9,3,1,WHIP,B,1
Mills_0B_9,3,1,BHNU,B,1
Mills_0B_9,3,1,TUTI,B,1
Mills_0B_9,3,1,NOCA,B,1
Mills_0B_9,3,1,MODO,B,1
Mills_0B_9,3,2,WHIP,B,1
Mills_0B_9,3,2,TUTI,B,1
Mills_0B_9,3,2,MODO,B,1
Mills_0B_9,3,2,AMCR,B,1
Mills_0B_9,3,2,CAWR,B,1
Mills_0B_9,3,3,TUTI,B,1
Mills_0B_9,3,3,CAWR,B,1
Mills_0B_9,3,3,WHIP,B,1
Mills_0B_9,3,3,MODO,B,1
Mills_0B_9,3,4,TUTI,B,1
Mills_0B_9,3,4,NOCA,B,1
Mills_0B_9,3,4,MODO,B,1
Timberhaven_2B_1,3,1,CAWR,B,1
Timberhaven_2B_1,3,1,PIWA,B,1
Timberhaven_2B_1,3,1,TUTI,B,1
Timberhaven_2B_1,3,1,EATO,B,1
Timberhaven_2B_1,3,1,NOCA,B,1
Timberhaven_2B_1,3,1,BLJA,B,1
Timberhaven_2B_1,3,1,CHSP,B,1
Timberhaven_2B_1,3,1,FISP,B,1
Timberhaven_2B_1,3,1,AMCR,B,1
Timberhaven_2B_1,3,1,COYE,B,1
Timberhaven_2B_1,3,1,MODO,B,1
Timberhaven_2B_1,3,1,YBCH,B,1
Timberhaven_2B_1,3,1,EABL,B,1
Timberhaven_2B_1,3,2,AMCR,B,1
Timberhaven_2B_1,3,2,YBCH,B,1
Timberhaven_2B_1,3,2,CAWR,B,1
Timberhaven_2B_1,3,2,PIWA,B,1
Timberhaven_2B_1,3,2,COYE,B,1
Timberhaven_2B_1,3,2,NOCA,B,1
Timberhaven_2B_1,3,2,CHSP,B,1
Timberhaven_2B_1,3,2,NOCA,B,1
Timberhaven_2B_1,3,2,OVEN,B,1
Timberhaven_2B_1,3,2,BLJA,B,1
Timberhaven_2B_1,3,3,TUTI,B,1
Timberhaven_2B_1,3,3,YBCH,B,1
Timberhaven_2B_1,3,3,PIWA,B,1
Timberhaven_2B_1,3,3,CAWR,B,1
Timberhaven_2B_1,3,3,AMCR,B,1
Timberhaven_2B_1,3,3,CHSP,B,1
Timberhaven_2B_1,3,3,NOBO,B,1
Timberhaven_2B_1,3,3,MODO,B,1
Timberhaven_2B_1,3,3,INBU,B,1
Timberhaven_2B_1,3,4,NOCA,B,1
Timberhaven_2B_1,3,4,CAWR,B,1
Timberhaven_2B_1,3,4,AMCR,B,1
Timberhaven_2B_1,3,4,PIWA,B,1
Timberhaven_2B_1,3,4,INBU,B,1
Timberhaven_2B_1,3,4,BLJA,B,1
Timberhaven_2B_1,3,4,RBWO,B,1
Timberhaven_2B_1,3,4,EATO,B,1
Timberhaven_2B_1,3,4,CHSP,B,1
Timberhaven_2B_1,3,4,MODO,B,1
Timberhaven_2B_1,3,4,YBCH,B,1
Timberhaven_2B_1,3,4,NOBO,B,1
Timberhaven_2B_1,3,4,TUTI,B,1
Shealy_1B_E_S,3,1,RBWO,B,1
Shealy_1B_E_S,3,1,YBCH,B,1
Shealy_1B_E_S,3,1,CACH,B,1
Shealy_1B_E_S,3,1,MODO,B,1
Shealy_1B_E_S,3,1,AMCR,B,1
Shealy_1B_E_S,3,1,SUTA,B,1
Shealy_1B_E_S,3,1,BHNU,B,1
Shealy_1B_E_S,3,1,CHSP,B,1
Shealy_1B_E_S,3,2,CACH,B,1
Shealy_1B_E_S,3,2,TUTI,B,1
Shealy_1B_E_S,3,2,YBCH,B,1
Shealy_1B_E_S,3,2,EATO,B,1
Shealy_1B_E_S,3,2,MODO,B,1
Shealy_1B_E_S,3,2,RBWO,B,1
Shealy_1B_E_S,3,2,BHNU,B,1
Shealy_1B_E_S,3,2,INBU,B,1
Shealy_1B_E_S,3,3,INBU,B,1
Shealy_1B_E_S,3,3,YBCH,B,1
Shealy_1B_E_S,3,3,EATO,B,1
Shealy_1B_E_S,3,3,CACH,B,1
Shealy_1B_E_S,3,3,TUTI,B,1
Shealy_1B_E_S,3,3,PIWA,B,1
Shealy_1B_E_S,3,3,BHNU,B,1
Shealy_1B_E_S,3,3,RSHA,B,1
Shealy_1B_E_S,3,4,YBCH,B,1
Shealy_1B_E_S,3,4,BHNU,B,1
Shealy_1B_E_S,3,4,MODO,B,1
Shealy_1B_E_S,3,4,BAWW,B,1
Shealy_1B_E_S,3,4,NOCA,B,1
Shealy_1B_E_S,3,4,RBWO,B,1
Shealy_1B_E_S,3,4,EATO,B,1
Shealy_1B_E_S,3,4,AMCR,B,1
Shealy_1B_E_S,3,4,HAWO,B,1
Shealy_1B_E_S,3,4,SUTA,B,1
Shealy_1B_E_S,3,4,PIWA,B,1
Swanson_3B_2,3,1,YBCH,B,1
Swanson_3B_2,3,1,BHNU,B,1
Swanson_3B_2,3,1,INBU,B,1
Swanson_3B_2,3,1,EATO,B,1
Swanson_3B_2,3,1,MODO,B,1
Swanson_3B_2,3,1,PIWA,B,1
Swanson_3B_2,3,1,NOCA,B,1
Swanson_3B_2,3,1,EAWP,B,1
Swanson_3B_2,3,2,YBCH,B,1
Swanson_3B_2,3,2,EATO,B,1
Swanson_3B_2,3,2,INBU,B,1
Swanson_3B_2,3,2,PIWA,B,1
Swanson_3B_2,3,2,EAWP,B,1
Swanson_3B_2,3,2,RBWO,B,1
Swanson_3B_2,3,3,YBCH,B,1
Swanson_3B_2,3,3,INBU,B,1
Swanson_3B_2,3,3,PIWA,B,1
Swanson_3B_2,3,3,EAWP,B,1
Swanson_3B_2,3,3,TUTI,B,1
Swanson_3B_2,3,3,RBWO,B,1
Swanson_3B_2,3,4,YBCH,B,1
Swanson_3B_2,3,4,EAWP,B,1
Swanson_3B_2,3,4,PIWA,B,1
Swanson_3B_2,3,4,INBU,B,1
Swanson_3B_2,3,4,NOCA,B,1
Swanson_3B_2,3,4,TUTI,B,1
Swanson_3B_2,3,4,AMCR,B,1
Blease_3B_6,3,1,AMCR,B,1
Blease_3B_6,3,1,INBU,B,1
Blease_3B_6,3,1,NOCA,B,1
Blease_3B_6,3,1,TUTI,B,1
Blease_3B_6,3,1,PIWA,B,1
Blease_3B_6,3,1,EAWP,B,1
Blease_3B_6,3,1,YBCH,B,1
Blease_3B_6,3,1,CAWR,B,1
Blease_3B_6,3,2,CAWR,B,1
Blease_3B_6,3,2,AMCR,B,1
Blease_3B_6,3,2,INBU,B,1
Blease_3B_6,3,2,PIWA,B,1
Blease_3B_6,3,2,TUTI,B,1
Blease_3B_6,3,2,EATO,B,1
Blease_3B_6,3,2,MODO,B,1
Blease_3B_6,3,2,AMGO,B,1
Blease_3B_6,3,2,CACH,B,1
Blease_3B_6,3,3,AMCR,B,1
Blease_3B_6,3,3,PIWA,B,1
Blease_3B_6,3,3,CAWR,B,1
Blease_3B_6,3,3,INBU,B,1
Blease_3B_6,3,3,CACH,B,1
Blease_3B_6,3,3,TUTI,B,1
Blease_3B_6,3,3,RSHA,B,1
Blease_3B_6,3,3,SUTA,B,1
Blease_3B_6,3,4,AMCR,B,1
Blease_3B_6,3,4,PIWA,B,1
Blease_3B_6,3,4,SUTA,B,1
Blease_3B_6,3,4,INBU,B,1
Blease_3B_6,3,4,YBCH,B,1
Blease_3B_6,3,4,TUTI,B,1
Blease_3B_6,3,4,RBWO,B,1
Shealy_1B_3B,3,1,SUTA,B,1
Shealy_1B_3B,3,1,PIWA,B,1
Shealy_1B_3B,3,1,INBU,B,1
Shealy_1B_3B,3,1,AMCR,B,1
Shealy_1B_3B,3,1,MODO,B,1
Shealy_1B_3B,3,1,WOTH,B,1
Shealy_1B_3B,3,1,YBCU,B,1
Shealy_1B_3B,3,2,SUTA,B,1
Shealy_1B_3B,3,2,MODO,B,1
Shealy_1B_3B,3,2,AMCR,B,1
Shealy_1B_3B,3,2,WOTH,B,1
Shealy_1B_3B,3,2,INBU,B,1
Shealy_1B_3B,3,2,PIWA,B,1
Shealy_1B_3B,3,2,YBCH,B,1
Shealy_1B_3B,3,2,NOCA,B,1
Shealy_1B_3B,3,3,INBU,B,1
Shealy_1B_3B,3,3,WOTH,B,1
Shealy_1B_3B,3,3,AMCR,B,1
Shealy_1B_3B,3,3,EATO,B,1
Shealy_1B_3B,3,3,PIWA,B,1
Shealy_1B_3B,3,3,YBCH,B,1
Shealy_1B_3B,3,3,MODO,B,1
Shealy_1B_3B,3,3,SUTA,B,1
Shealy_1B_3B,3,4,MODO,B,1
Shealy_1B_3B,3,4,INBU,B,1
Shealy_1B_3B,3,4,AMCR,B,1
Shealy_1B_3B,3,4,WOTH,B,1
Shealy_1B_3B,3,4,PIWA,B,1
Shealy_1B_3B,3,4,SUTA,B,1
Shealy_1B_3B,3,4,BHNU,B,1
Shealy_0B_2,3,1,NOCA,B,1
Shealy_0B_2,3,1,PIWA,B,1
Shealy_0B_2,3,1,EATO,B,1
Shealy_0B_2,3,1,YBCH,B,1
Shealy_0B_2,3,1,RBWO,B,1
Shealy_0B_2,3,1,CACH,B,1
Shealy_0B_2,3,2,YBCH,B,1
Shealy_0B_2,3,2,NOCA,B,1
Shealy_0B_2,3,2,EATO,B,1
Shealy_0B_2,3,2,AMCR,B,1
Shealy_0B_2,3,2,PIWA,B,1
Shealy_0B_2,3,2,CACH,B,1
Shealy_0B_2,3,2,RBWO,B,1
Shealy_0B_2,3,3,NOCA,B,1
Shealy_0B_2,3,3,EATO,B,1
Shealy_0B_2,3,3,YBCH,B,1
Shealy_0B_2,3,3,CHSP,B,1
Shealy_0B_2,3,3,AMCR,B,1
Shealy_0B_2,3,3,PIWA,B,1
Shealy_0B_2,3,4,NOCA,B,1
Shealy_0B_2,3,4,RBWO,B,1
Shealy_0B_2,3,4,CHSP,B,1
Shealy_0B_2,3,4,PIWA,B,1
Shealy_0B_2,3,4,YBCH,B,1
Shealy_0B_2,3,4,WEVI,B,1
Shealy_0B_2,3,4,AMCR,B,1
Shealy_0B_2,3,4,CAWR,B,1
Hudson_2B_7,3,1,INBU,B,1
Hudson_2B_7,3,1,BAWW,B,1
Hudson_2B_7,3,1,PRWA,B,1
Hudson_2B_7,3,1,EATO,B,1
Hudson_2B_7,3,1,MODO,B,1
Hudson_2B_7,3,1,YBCU,B,1
Hudson_2B_7,3,1,AMCR,B,1
Hudson_2B_7,3,1,TUTI,B,1
Hudson_2B_7,3,1,GCFL,B,1
Hudson_2B_7,3,2,INBU,B,1
Hudson_2B_7,3,2,EATO,B,1
Hudson_2B_7,3,2,PRWA,B,1
Hudson_2B_7,3,2,PIWA,B,1
Hudson_2B_7,3,2,WOTH,B,1
Hudson_2B_7,3,2,MODO,B,1
Hudson_2B_7,3,2,AMCR,B,1
Hudson_2B_7,3,2,BHCO,B,1
Hudson_2B_7,3,2,NOCA,B,1
Hudson_2B_7,3,3,TUTI,B,1
Hudson_2B_7,3,3,EATO,B,1
Hudson_2B_7,3,3,MODO,B,1
Hudson_2B_7,3,3,PRWA,B,1
Hudson_2B_7,3,3,CAWR,B,1
Hudson_2B_7,3,3,PIWA,B,1
Hudson_2B_7,3,3,AMCR,B,1
Hudson_2B_7,3,3,WOTH,B,1
Hudson_2B_7,3,4,PIWA,B,1
Hudson_2B_7,3,4,EATO,B,1
Hudson_2B_7,3,4,MODO,B,1
Hudson_2B_7,3,4,PRWA,B,1
Hudson_2B_7,3,4,TUTI,B,1
Hudson_2B_7,3,4,NOCA,B,1
Hudson_2B_7,3,4,CAWR,B,1
Hudson_2B_7,3,4,SUTA,B,1
Hudson_2B_7,3,4,BHCO,B,1
Hudson_2B_7,3,4,NOCA,B,1
Hudson_2B_7,3,4,WOTH,B,1
Abercrombie_0B_E_AB,3,1,EABL,B,1
Abercrombie_0B_E_AB,3,1,CAWR,B,1
Abercrombie_0B_E_AB,3,1,INBU,B,1
Abercrombie_0B_E_AB,3,1,AMCR,B,1
Abercrombie_0B_E_AB,3,1,CHSP,B,1
Abercrombie_0B_E_AB,3,1,TUTI,B,1
Abercrombie_0B_E_AB,3,2,CAWR,B,1
Abercrombie_0B_E_AB,3,2,AMCR,B,1
Abercrombie_0B_E_AB,3,2,TUTI,B,1
Abercrombie_0B_E_AB,3,2,EABL,B,1
Abercrombie_0B_E_AB,3,2,MODO,B,1
Abercrombie_0B_E_AB,3,2,CHSP,B,1
Abercrombie_0B_E_AB,3,2,EATO,B,1
Abercrombie_0B_E_AB,3,3,TUTI,B,1
Abercrombie_0B_E_AB,3,3,CHSP,B,1
Abercrombie_0B_E_AB,3,3,AMCR,B,1
Abercrombie_0B_E_AB,3,3,EABL,B,1
Abercrombie_0B_E_AB,3,3,EATO,B,1
Abercrombie_0B_E_AB,3,3,DOWO,B,1
Abercrombie_0B_E_AB,3,3,BAWW,B,1
Abercrombie_0B_E_AB,3,4,AMCR,B,1
Abercrombie_0B_E_AB,3,4,TUTI,B,1
Abercrombie_0B_E_AB,3,4,BLJA,B,1
Abercrombie_0B_E_AB,3,4,EATO,B,1
Abercrombie_0B_E_AB,3,4,SUTA,B,1
Abercrombie_0B_E_AB,3,4,BAWW,B,1
Honea_Path_0B_1,3,1,CAWR,B,1
Honea_Path_0B_1,3,1,EATO,B,1
Honea_Path_0B_1,3,1,PIWA,B,1
Honea_Path_0B_1,3,1,BGGN,B,1
Honea_Path_0B_1,3,1,FISP,B,1
Honea_Path_0B_1,3,1,AMGO,B,1
Honea_Path_0B_1,3,1,PIWO,B,1
Honea_Path_0B_1,3,1,SUTA,B,1
Honea_Path_0B_1,3,1,INBU,B,1
Honea_Path_0B_1,3,1,EAWP,B,1
Honea_Path_0B_1,3,1,GCFL,B,1
Honea_Path_0B_1,3,1,CHSP,B,1
Honea_Path_0B_1,3,2,SUTA,B,1
Honea_Path_0B_1,3,2,PIWA,B,1
Honea_Path_0B_1,3,2,INBU,B,1
Honea_Path_0B_1,3,2,EAWP,B,1
Honea_Path_0B_1,3,2,EATO,B,1
Honea_Path_0B_1,3,2,FISP,B,1
Honea_Path_0B_1,3,2,CAWR,B,1
Honea_Path_0B_1,3,2,GCFL,B,1
Honea_Path_0B_1,3,2,MODO,B,1
Honea_Path_0B_1,3,2,AMGO,B,1
Honea_Path_0B_1,3,3,CAWR,B,1
Honea_Path_0B_1,3,3,GCFL,B,1
Honea_Path_0B_1,3,3,FISP,B,1
Honea_Path_0B_1,3,3,PIWA,B,1
Honea_Path_0B_1,3,3,EATO,B,1
Honea_Path_0B_1,3,3,BHCO,B,1
Honea_Path_0B_1,3,3,BLJA,B,1
Honea_Path_0B_1,3,3,AMCR,B,1
Honea_Path_0B_1,3,4,CAWR,B,1
Honea_Path_0B_1,3,4,EATO,B,1
Honea_Path_0B_1,3,4,NOCA,B,1
Honea_Path_0B_1,3,4,FISP,B,1
Honea_Path_0B_1,3,4,BLJA,B,1
Honea_Path_0B_1,3,4,PIWA,B,1
Honea_Path_0B_1,3,4,GCFL,B,1
Honea_Path_0B_1,3,4,EABL,B,1
Honea_Path_0B_1,3,4,AMCR,B,1
Honea_Path_3B_1,3,1,CHSP,B,1
Honea_Path_3B_1,3,1,TUTI,B,1
Honea_Path_3B_1,3,1,AMCR,B,1
Honea_Path_3B_1,3,1,EAWP,B,1
Honea_Path_3B_1,3,1,MODO,B,1
Honea_Path_3B_1,3,1,YBCU,B,1
Honea_Path_3B_1,3,1,INBU,B,1
Honea_Path_3B_1,3,1,BGGN,B,1
Honea_Path_3B_1,3,1,NOCA,B,1
Honea_Path_3B_1,3,1,ACFL,B,1
Honea_Path_3B_1,3,1,RBWO,B,1
Honea_Path_3B_1,3,1,PIWA,B,1
Honea_Path_3B_1,3,2,TUTI,B,1
Honea_Path_3B_1,3,2,INBU,B,1
Honea_Path_3B_1,3,2,NOCA,B,1
Honea_Path_3B_1,3,2,CHSP,B,1
Honea_Path_3B_1,3,2,RBWO,B,1
Honea_Path_3B_1,3,2,MODO,B,1
Honea_Path_3B_1,3,2,AMCR,B,1
Honea_Path_3B_1,3,2,PIWA,B,1
Honea_Path_3B_1,3,2,GCFL,B,1
Honea_Path_3B_1,3,2,ACFL,B,1
Honea_Path_3B_1,3,2,EATO,B,1
Honea_Path_3B_1,3,2,BGGN,B,1
Honea_Path_3B_1,3,3,CHSP,B,1
Honea_Path_3B_1,3,3,NOCA,B,1
Honea_Path_3B_1,3,3,EATO,B,1
Honea_Path_3B_1,3,3,BGGN,B,1
Honea_Path_3B_1,3,3,EAWP,B,1
Honea_Path_3B_1,3,3,AMCR,B,1
Honea_Path_3B_1,3,3,GCFL,B,1
Honea_Path_3B_1,3,3,INBU,B,1
Honea_Path_3B_1,3,3,ACFL,B,1
Honea_Path_3B_1,3,3,RBWO,B,1
Honea_Path_3B_1,3,3,PIWA,B,1
Honea_Path_3B_1,3,3,SUTA,B,1
Honea_Path_3B_1,3,4,TUTI,B,1
Honea_Path_3B_1,3,4,MODO,B,1
Honea_Path_3B_1,3,4,AMCR,B,1
Honea_Path_3B_1,3,4,BGGN,B,1
Honea_Path_3B_1,3,4,EATO,B,1
Honea_Path_3B_1,3,4,NOCA,B,1
Honea_Path_3B_1,3,4,INBU,B,1
Honea_Path_3B_1,3,4,SUTA,B,1
Honea_Path_3B_1,3,4,CHSP,B,1
Honea_Path_3B_1,3,4,PIWA,B,1
Honea_Path_3B_1,3,4,ACFL,B,1
Honea_Path_3B_1,3,4,EAWP,B,1
Honea_Path_3B_1,3,4,YBCU,B,1
Creswell_2B_10,3,1,NOMO,B,1
Creswell_2B_10,3,1,MODO,B,1
Creswell_2B_10,3,1,TUTI,B,1
Creswell_2B_10,3,1,PIWA,B,1
Creswell_2B_10,3,1,WHIP,B,1
Creswell_2B_10,3,1,NOCA,B,1
Creswell_2B_10,3,1,EAWP,B,1
Creswell_2B_10,3,2,MODO,B,1
Creswell_2B_10,3,2,NOCA,B,1
Creswell_2B_10,3,2,TUTI,B,1
Creswell_2B_10,3,2,WHIP,B,1
Creswell_2B_10,3,2,PIWA,B,1
Creswell_2B_10,3,2,AMCR,B,1
Creswell_2B_10,3,2,NOMO,B,1
Creswell_2B_10,3,2,EABL,B,1
Creswell_2B_10,3,2,CAWR,B,1
Creswell_2B_10,3,2,EAWP,B,1
Creswell_2B_10,3,3,WHIP,B,1
Creswell_2B_10,3,3,CAWR,B,1
Creswell_2B_10,3,3,AMCR,B,1
Creswell_2B_10,3,3,TUTI,B,1
Creswell_2B_10,3,3,MODO,B,1
Creswell_2B_10,3,3,NOCA,B,1
Creswell_2B_10,3,3,NOMO,B,1
Creswell_2B_10,3,4,NOCA,B,1
Creswell_2B_10,3,4,TUTI,B,1
Creswell_2B_10,3,4,NOMO,B,1
Creswell_2B_10,3,4,CAWR,B,1
Creswell_2B_10,3,4,AMCR,B,1
